rank,layer,neuron,score
146,7,6004,0.25210962297582207
147,22,2629,0.25195671491619626
148,15,6030,0.2519011765621934
149,24,6593,0.25170296705290035
150,7,1310,0.2515503724229956
151,12,6783,0.25151636710935205
152,21,5792,0.25116697430514867
153,14,8767,0.25104299771294386
154,21,8986,0.2508614261344388
155,16,4163,0.250626756695821
156,9,8802,0.2505330608752393
157,9,5939,0.25047657214950364
158,9,3903,0.25046734981115365
159,5,68,0.25017038544461223
160,16,500,0.24966657724066774
161,11,8113,0.2495964627497201
162,25,8393,0.24959364892098607
163,13,6884,0.24946193886708778
164,7,5971,0.24915201999801578
165,13,5149,0.24909637035648036
166,8,7584,0.24887564284861097
167,13,201,0.24880286658314496
168,8,8676,0.24878795085133684
169,14,6238,0.2486045602266953
170,14,5959,0.24846320892857116
171,10,434,0.2483738251515753
172,18,7456,0.24789633209316725
173,17,4689,0.24741400780021483
174,10,895,0.2472307890568083
175,19,363,0.24721448586198494
176,13,5615,0.24706129439800772
177,18,6280,0.24693848129353027
178,8,9130,0.24672960969631264
179,23,7933,0.24670874509704843
180,23,1781,0.24660761878153611
181,8,3066,0.2463851485658169
182,25,3777,0.24574628746470673
183,12,8095,0.24547460593394435
184,11,4974,0.2453727323782039
185,23,3586,0.24511268676966655
186,11,5058,0.24498465532357494
187,24,6147,0.244576956861137
188,20,3414,0.24432087971206523
189,8,3377,0.24405520409400153
190,14,6644,0.24375040868970033
191,16,2855,0.24374701896692602
192,3,6245,0.2436461741162294
193,10,885,0.2431997249051329
194,8,2180,0.24292993459604245
195,17,39,0.2428896536121634
196,20,3193,0.24243067000634144
197,2,3731,0.24217488300947942
198,11,6436,0.2421123941342378
199,16,5993,0.24209166268053708
200,6,7919,0.2417722580149819
201,12,4206,0.24173951046812078
202,17,4403,0.24173009081719776
203,6,6839,0.24090189590892633
204,12,3837,0.24051856759644358
205,24,8115,0.24029401291103425
206,12,8320,0.24022863132757108
207,14,9052,0.24016368548891
208,22,8311,0.23992256480750224
209,11,2508,0.23987502385678103
210,19,1392,0.23957652035307994
211,0,7419,0.23927947092542043
212,11,2014,0.23927544289451905
213,14,5906,0.23924182219469584
214,8,3783,0.2391858085239508
215,10,7166,0.2390692277011257
216,17,5568,0.2390097980422296
217,8,4877,0.23882434507089587
218,23,6929,0.23873905532502634
219,1,397,0.2387182515613221
220,13,3014,0.23837184598676792
221,14,7537,0.23794747181042802
222,11,7377,0.23768240673902516
223,8,6754,0.23757875353193864
224,10,4902,0.23752651274583125
225,7,8696,0.23745240842602455
226,25,4633,0.23742222349723238
227,7,7118,0.23732062950961857
228,3,5086,0.23726389449019122
229,20,2346,0.2367650843845329
230,11,2054,0.2366239765564293
231,25,7494,0.23645245555321484
232,7,8472,0.23641288510821484
233,16,5656,0.23639376746250115
234,2,7784,0.23633195371927126
235,17,2047,0.2361013438252384
236,10,7126,0.23602674426458864
237,6,8033,0.23586588997982055
238,21,2575,0.23582129486400397
239,10,7773,0.23564566933332307
240,23,5287,0.23547868413916062
241,18,2887,0.2354648694466032
242,14,2846,0.23545578369273204
243,15,1217,0.23540640689565007
244,23,1522,0.2352561006980969
245,5,8685,0.2351319431917368
246,24,2985,0.23508539659854372
247,15,7687,0.23499858454109676
248,22,5013,0.2347479706040627
249,15,5567,0.23466167458017997
250,20,4441,0.23444578962154355
251,8,2161,0.2343321209881984
252,24,7836,0.23432684202074075
253,12,1065,0.23417389296823266
254,10,2759,0.23407124405768953
255,19,6026,0.2340469129609153
256,20,709,0.23362634133980179
257,7,1742,0.23345946121433533
258,9,2630,0.23334659842786046
259,2,8478,0.23333504317176343
260,6,851,0.23325147745412889
261,8,3005,0.2332115998769928
262,18,5470,0.2329386446448793
263,6,711,0.23282375140256617
264,19,2802,0.2324347503298613
265,17,648,0.23237337856603021
266,6,5743,0.23236724082745308
267,19,2391,0.23227357973437512
268,9,7561,0.23212109118514482
269,9,1929,0.23199556486677045
270,25,6579,0.23193897249092837
271,10,705,0.23193599874920595
272,12,4045,0.23188823171429992
273,23,879,0.2316663131492381
274,25,250,0.23153638028369541
275,17,3092,0.23135246506831814
276,21,8871,0.2312804243474706
277,22,3870,0.23116095182191182
278,10,4866,0.2310987084378129
279,17,7955,0.23081643434479354
280,6,1588,0.23070609172648224
281,24,842,0.23068408684443056
282,19,8103,0.23065515218029467
283,20,7707,0.23059664735621493
284,12,204,0.2305186161923049
285,19,835,0.23024999838253016
286,9,3021,0.2301507365347636
287,12,3761,0.2301345779824571
288,8,7409,0.23006031724383808
289,24,5414,0.2300494198948768
290,20,1699,0.22996356513006289
291,20,562,0.22988066622574274
292,22,8017,0.2298450281401003
293,10,1628,0.2298445061647981
294,16,4140,0.22976763666357128
295,10,5383,0.22972839627012293
296,7,7527,0.22969190285158952
297,6,2111,0.2296536661876858
298,4,3932,0.22956882479395355
299,19,3487,0.22948864583526
300,11,1682,0.22940416700814922
301,9,3568,0.2293290873629098
302,11,1419,0.22917288932556734
303,24,497,0.22906594051921875
304,13,4552,0.22894365933039218
305,5,4077,0.22894020235045442
306,21,7996,0.22890346535214426
307,8,6469,0.22868777627279346
308,14,7550,0.2286485458929513
309,17,2078,0.2283045044239239
310,10,3796,0.2282518149931237
311,5,7103,0.22814540007954193
312,22,5585,0.2279944356493835
313,18,1112,0.22798407217724057
314,9,3884,0.22792070918743992
315,6,5686,0.22789313779994652
316,11,1196,0.22778051175129174
317,21,410,0.22776173912320163
318,15,7081,0.22764747040903469
319,23,3356,0.22751440327365377
320,9,5311,0.22746419583364644
321,5,6436,0.22745710200159044
322,11,6514,0.22740794958742608
323,1,5183,0.2273478303120096
324,24,2400,0.2273219305181766
325,7,774,0.22728777953889415
326,7,1960,0.2272683505905009
327,11,6070,0.22725266396749247
328,13,3365,0.22720856264350142
329,21,4209,0.22718716182037413
330,5,7802,0.2270339735031239
331,19,3882,0.226965036225275
332,9,7992,0.22668400587462967
333,25,3703,0.22659575511887886
334,4,4235,0.22656972918722154
335,16,8589,0.22655405087514585
336,21,2421,0.22653780993558498
337,19,460,0.22650290364386902
338,0,4319,0.22649814971773413
339,23,1636,0.2264365137225158
340,13,5681,0.22643246807242845
341,8,2251,0.22640222127453855
342,24,4219,0.22637610136636055
343,24,7355,0.22628175847556997
344,6,202,0.22620082157774293
345,14,4884,0.22612488259074653
346,15,6244,0.22597862609914307
347,15,6346,0.22596545582167213
348,8,2036,0.22589612758527425
349,15,1882,0.22587096405264034
350,14,6310,0.22570889513048253
351,4,8346,0.2253617442281052
352,16,6971,0.22534945132107798
353,0,6772,0.22530410158241568
354,14,3518,0.22522121076221083
355,13,4820,0.22515953433418875
356,10,4395,0.22514064075286577
357,15,4283,0.22509923720138547
358,13,6887,0.2250447192409748
359,7,3667,0.22503833592510858
360,25,2241,0.22489639915326753
361,8,1331,0.22482990424301852
362,16,4818,0.22474963009203908
363,13,7818,0.22466779046214716
364,12,5664,0.22464148764009198
365,11,4412,0.22463562681522362
366,22,6730,0.22457603050816197
367,14,7499,0.2245415390475904
368,5,2665,0.22450627569835496
369,24,8807,0.22446366777868634
370,10,6913,0.22438054282266642
371,7,6135,0.224320546044709
372,12,2141,0.2242879229975446
373,17,5939,0.224206091814258
374,3,8850,0.22411643995520703
375,17,1905,0.22405391817233583
376,12,368,0.22405014450170152
377,12,3412,0.22400059110160273
378,23,7682,0.2238049226697464
379,15,583,0.22376587054820782
380,24,7686,0.22373126996556447
381,7,1296,0.22350974362386228
382,10,5842,0.22333112855097484
383,3,8112,0.22332152738396763
384,11,6716,0.2232826039087057
385,5,5053,0.22327920441899188
386,16,7412,0.22325058167828482
387,12,1347,0.22322101326486463
388,7,8592,0.22321873496929637
389,9,8909,0.22310120505816644
390,8,4408,0.2230724268829982
391,9,1525,0.22299515425499242
392,8,2133,0.2228986151679257
393,16,671,0.22268388343878825
394,12,699,0.2225976267668185
395,17,607,0.22255989362070944
396,19,1516,0.2225568586282108
397,22,6105,0.22249963251464627
398,14,8136,0.22237870690490907
399,15,1251,0.22236585997685465
400,17,3880,0.222329494180919
401,7,6703,0.2222991024053599
402,23,1137,0.22228383136115445
403,8,6621,0.22224859189273521
404,16,2427,0.22224588324321856
405,12,9193,0.22222711452035693
406,11,5697,0.22218666357870265
407,21,3739,0.2221689993130869
408,25,4386,0.22204605633710722
409,23,4860,0.2219883885449406
410,20,7567,0.221983351308853
411,3,2674,0.22189069210027046
412,25,4550,0.22187805121143098
413,5,8119,0.22181156983331476
414,13,8981,0.22177492054540407
415,8,7978,0.221670668826667
416,23,4819,0.2216688833830843
417,7,776,0.22158317804185876
418,4,5094,0.22136994597227017
419,7,8828,0.22136201868382901
420,12,6844,0.2213104880036947
421,9,1623,0.2211327346481531
422,19,2350,0.2211275975740171
423,5,4904,0.22103333908596748
424,16,6274,0.22099798966345865
425,10,6714,0.22085262278789125
426,13,5996,0.22079194997111473
427,4,3085,0.22064604892305234
428,10,473,0.22063274491161786
429,24,3207,0.22059677265019376
430,25,510,0.22041404052398192
431,20,7767,0.22014375844869932
432,13,5849,0.22013337492893298
433,10,2172,0.22009907951914673
434,25,4971,0.21994142782621165
435,7,7555,0.21972968076100013
436,18,8164,0.21967470374335338
437,7,5995,0.2196672796114083
438,13,6541,0.21953615103684881
439,12,8286,0.21937948741786392
440,25,6771,0.2192810136027295
441,23,2306,0.21923743249261726
442,15,2854,0.2190980024138581
443,5,420,0.2190283254403787
444,18,1180,0.21901887436621958
445,12,1495,0.21901328816354532
446,23,8134,0.21898619880969816
447,8,6783,0.21896591730248308
448,24,7305,0.21896235696677205
449,10,635,0.21883109329800257
450,7,3828,0.21880429544853966
451,20,1556,0.21876499981831557
452,21,9142,0.2187548062225648
453,12,708,0.21866458930937158
454,17,9000,0.2185350874904431
455,17,3534,0.21847124650338082
456,14,4820,0.21844146570346737
457,10,1844,0.2184011951897586
458,16,7623,0.2182790062570597
459,15,2178,0.2180060083817057
460,12,4626,0.21795820920021444
461,6,156,0.21792677602414476
462,14,5623,0.21792581421420423
463,23,1219,0.21787012684677687
464,10,1884,0.2177923418125573
465,21,9007,0.21760550265188022
466,14,8636,0.21756148325373448
467,14,2308,0.2175508077588596
468,18,3439,0.21748596901568626
469,13,6654,0.21748275867361527
470,7,2383,0.21741415153871274
471,13,5863,0.21741331946095052
472,19,1864,0.2173604806472156
473,9,1565,0.21730077220200714
474,17,5759,0.21728804185974884
475,7,4341,0.2172474289980792
476,24,461,0.2172160265559812
477,18,8888,0.2172106300948879
478,19,921,0.21704857049929438
479,14,6032,0.21702221963917112
480,14,7085,0.2169773655426382
481,18,4539,0.2168869263102901
482,17,969,0.21673215322271944
483,15,5478,0.2165935573245279
484,23,4650,0.21656104920675492
485,13,3793,0.21651064790142147
486,13,4609,0.21637471371029698
487,19,2103,0.21635986447771974
488,15,5925,0.2163328509695517
489,20,932,0.21627089390226695
490,1,297,0.21613275017643774
491,7,7530,0.21610816283592674
492,25,6370,0.21607485302166027
493,10,2151,0.21603505446956364
494,3,2533,0.21597494681826573
495,7,2213,0.21592626580891544
496,22,6736,0.21592271931835957
497,20,3581,0.21588477833514572
498,16,1829,0.21578865579683001
499,9,7733,0.21572265193369558
500,22,3708,0.21569329766266224
501,24,4198,0.21545053196089545
502,9,8559,0.21544318809488616
503,19,1685,0.21543175702260767
504,13,4355,0.2153068714568105
505,12,3176,0.2152386244760845
506,25,7687,0.2152082001545834
507,19,7448,0.2150987339963761
508,16,2266,0.21507883731538763
509,0,2006,0.214942748296002
510,7,3247,0.2148962891384361
511,8,7282,0.2147753684029222
512,13,4343,0.21475216022537938
513,23,4206,0.2146561384581118
514,14,5031,0.21465328341793638
515,23,7783,0.21465305967134823
516,18,7194,0.2145984206886596
517,20,8123,0.21458209721504107
518,24,5664,0.2145192999325119
519,19,1530,0.21450356845961993
520,23,4202,0.21448971794591173
521,7,2494,0.21448915018579615
522,23,9037,0.21439582809311497
523,9,4713,0.21434998290134927
524,23,2755,0.21433839668740215
525,3,7801,0.2143318361538707
526,17,2886,0.21432896702520654
527,3,7370,0.2142961175671206
528,13,6183,0.21426062788302333
529,13,5140,0.2142335253825884
530,13,4006,0.21417856213619826
531,18,828,0.21417392080215844
532,1,5887,0.21411809702658213
533,12,8209,0.21411561670487697
534,14,4773,0.2140973246317018
535,3,3359,0.21408968371908643
536,2,5826,0.21408665054984516
537,18,6933,0.21401658614774738
538,25,2908,0.21394450135463705
539,0,6847,0.21389992818257209
540,25,7951,0.21388783049081433
541,14,177,0.21386601721793153
542,21,8585,0.2138489986227939
543,16,1504,0.21377346006423698
544,7,3977,0.21376270779297687
545,17,4578,0.2137625681581648
546,24,4235,0.21376140211358177
547,17,8977,0.2137433986078825
548,22,260,0.21374181736698736
549,14,8824,0.2137122491613193
550,19,1311,0.21360713027183037
551,16,553,0.21358263957328633
552,1,7205,0.21357213449310897
553,0,8806,0.2135388992426018
554,1,6554,0.21349204323001716
555,16,4781,0.21347140703627154
556,13,7130,0.21346991845538252
557,3,5689,0.21346494787769396
558,12,5894,0.21332014677965686
559,11,1282,0.21317677863571688
560,21,1612,0.21309836509696453
561,14,3201,0.21301634121972265
562,17,4180,0.21294481393891285
563,1,7370,0.21294463975306707
564,4,1412,0.2129205068143992
565,23,3863,0.2127987055235645
566,13,1593,0.2126767836596725
567,11,8524,0.21263246062372546
568,9,7286,0.21261946657170228
569,14,6336,0.21259317369940378
570,19,7738,0.2125335821195857
571,7,2289,0.21252769437441715
572,17,5416,0.212493436468433
573,24,4531,0.21248014347096125
574,16,7981,0.21240253625208078
575,15,3305,0.212381771237238
576,9,1221,0.21237052295121545
577,9,5512,0.21233386581336397
578,7,6512,0.2123216038824419
579,10,1372,0.21226551638566282
580,9,4045,0.2121608893471885
581,25,8593,0.21207972941148573
582,13,5053,0.21202323165298817
583,5,4330,0.21198874807652732
584,11,4897,0.21193835626725657
585,0,3171,0.21192856869881835
586,13,1132,0.21192187905902238
587,15,5219,0.21190049487930257
588,11,6230,0.2118799557071102
589,22,1396,0.21180878968957925
590,17,4327,0.2117930962162528
591,8,6635,0.2117839201229464
592,12,6503,0.21168868781630026
593,15,2202,0.21167303667635007
594,21,5247,0.2116486213060543
595,16,5916,0.21163213035710787
596,13,8720,0.211630990893609
597,23,596,0.21161172582112178
598,25,5364,0.2115358546906529
599,22,1727,0.21148260179730818
600,9,4107,0.2114583449068923
601,7,3475,0.21144442581780226
602,14,385,0.2114169673025443
603,22,5508,0.21140980270667661
604,24,3263,0.21140125268186033
605,16,8063,0.21138620617153475
606,16,1505,0.21137616075988475
607,5,98,0.2113574873794968
608,14,8848,0.211224778485931
609,15,8192,0.21121466466130373
610,19,1983,0.21114826714609078
611,23,925,0.21104862855070028
612,21,3842,0.210951220902191
613,12,7899,0.21088113453261173
614,1,6074,0.21086511968923796
615,20,4328,0.21083698273855614
616,20,2383,0.21081170632772003
617,11,2393,0.21074955161476905
618,4,2290,0.21074925371100706
619,16,457,0.2107479204475634
620,23,7884,0.21070888690028608
621,21,6176,0.21065346520337008
622,22,9148,0.21055212239803545
623,12,4670,0.21054615035667018
624,13,1213,0.21053708596912551
625,23,3026,0.21048564048353652
626,4,1834,0.2104445749307546
627,14,6662,0.21040895611870702
628,15,1314,0.21033448972901794
629,16,2021,0.21032741365661148
630,2,3877,0.21032317708422385
631,13,5601,0.21030625844252615
632,23,4865,0.21024133857082108
633,15,6033,0.21021872739223885
634,13,7857,0.2101998525219756
635,20,5220,0.21008852939828787
636,4,3518,0.21008436899174504
637,13,2057,0.21008153499410054
638,21,9067,0.21006171561422673
639,23,7861,0.21005304116553355
640,14,3588,0.21003249052822034
641,15,794,0.21002374497176832
642,6,3555,0.20997674936744276
643,13,7413,0.20990470922463997
644,9,3430,0.20986278688486912
645,24,7697,0.20983386696499592
646,12,5004,0.2098265800346639
647,20,4828,0.20977870082931496
648,14,3744,0.20976592367569383
649,19,6723,0.20975825462615275
650,12,1503,0.20972896438461952
651,4,1573,0.20969791252439549
652,14,2233,0.20969602819075236
653,24,8667,0.20969017568838338
654,16,973,0.2096845444467482
655,24,8631,0.2096528554052035
656,4,1163,0.2096041274972276
657,8,8955,0.20957132863373376
658,19,3186,0.20956940875583255
659,25,6569,0.2095588494587006
660,23,8302,0.20951482988823944
661,17,6795,0.20948258246681398
662,12,4854,0.20946130751396458
663,18,3644,0.20944601595326412
664,24,1271,0.20934497970055538
665,7,6568,0.20926026908678758
666,25,8857,0.20919514461584918
667,18,8196,0.20913784912799613
668,9,4714,0.20910401246338833
669,5,6967,0.2090817524749374
670,15,5521,0.20908040884066548
671,25,3810,0.20904467162431412
672,13,2171,0.2089933279683298
673,23,5440,0.20898466817949066
674,22,4287,0.20895520090437023
675,24,2072,0.20895284206519685
676,3,6391,0.2088138630555468
677,11,635,0.20880261665575656
678,14,6975,0.2087777802012251
679,20,3240,0.20875637373643288
680,5,1707,0.2087405765481835
681,25,8874,0.20863632149688366
682,10,7832,0.20862716527590275
683,19,214,0.20861420190349209
684,14,4048,0.20857948738229035
685,18,2203,0.20849119018703727
686,5,4698,0.20845675433188102
687,19,7941,0.20839663316822635
688,20,8743,0.20834032996186472
689,16,846,0.20829224927191428
690,25,1948,0.20822821663716085
691,22,3518,0.20809161621926212
692,16,6189,0.208088433500044
693,25,3890,0.20805843674384972
694,19,1302,0.20803775887538703
695,8,6412,0.20794987127925416
696,8,5610,0.2079286233998309
697,17,579,0.20792104410005013
698,12,5369,0.2078425386492323
699,18,1762,0.2078397739178558
700,19,8436,0.20776594771081777
701,24,424,0.2077576910450912
702,16,6710,0.20774041635770477
703,13,7711,0.20773491779579972
704,8,8073,0.20772145526240754
705,3,5602,0.20764368145598522
706,15,6024,0.2076216415630515
707,10,2740,0.20761910983353252
708,10,7924,0.20757665266160194
709,22,4308,0.20752812075539018
710,9,6892,0.20751692565262486
711,13,9185,0.20750080957091974
712,10,399,0.20748844649271295
713,22,6066,0.2074871292340933
714,7,824,0.20744585792258613
715,2,2185,0.2074379307219721
716,14,7325,0.20740852937588325
717,23,4845,0.20740560255548016
718,3,7035,0.20729855373762274
719,18,841,0.20729836686712666
720,11,9068,0.2072954280645123
721,17,8792,0.20729045006821045
722,22,7874,0.2072792887315149
723,9,2442,0.20723090847103004
724,18,2735,0.20720913618326078
725,13,3759,0.20718402397936633
726,14,3936,0.20718347279684585
727,20,2222,0.2071256832822017
728,23,3515,0.2069561005370854
729,11,6115,0.20695147072090592
730,16,3446,0.2069451226201853
731,12,969,0.20693733486365862
732,16,1445,0.20691166145075807
733,14,7217,0.20686326191455776
734,24,8748,0.2068529550552971
735,11,6551,0.20677719120201732
736,11,558,0.20677435016816345
737,13,3529,0.20674661321759805
738,25,8568,0.20671809110373604
739,10,3035,0.20669536620226953
740,14,4307,0.20667801942709693
741,23,3147,0.20662797563635119
742,11,9129,0.2065647200794014
743,9,3599,0.20654708886399611
744,13,2320,0.20652099155929293
745,16,5930,0.2065120876233299
746,15,1033,0.20650442704355607
747,24,8296,0.20642741802947104
748,11,5175,0.20642610712159304
749,11,441,0.20640026235626194
750,12,2420,0.20638660147363289
751,7,5826,0.2063493992893129
752,12,7224,0.20625477306623857
753,5,7797,0.2062368309028079
754,8,6130,0.20616591418628888
755,22,5791,0.20614571986168057
756,7,6378,0.2061442999201552
757,25,6980,0.20611069852300384
758,23,8104,0.20610962142525907
759,22,2896,0.20608512056721512
760,0,28,0.20606911674693423
761,11,7418,0.20606413657026273
762,13,6362,0.2059581335089289
763,15,2238,0.20591165903790293
764,9,5247,0.20584262926626534
765,13,2301,0.2058388489010269
766,16,7192,0.20583859994144962
767,15,2373,0.2058351549761721
768,9,5128,0.20581601526800283
769,25,7804,0.20580842183673165
770,25,4825,0.20579022175230796
771,5,848,0.20575316181931125
772,11,1248,0.20569820857336651
773,6,7507,0.20567465518389294
774,15,3923,0.20565643333774813
775,3,8993,0.20563614721591886
776,24,8629,0.20560247830929623
777,22,2713,0.2055476703947359
778,7,7582,0.20547629527944133
779,24,8337,0.20544190647913937
780,10,5347,0.20538139088681728
781,9,6285,0.20531978566924158
782,7,2549,0.20530446258060758
783,20,5525,0.20530101588618194
784,24,9105,0.2052843824009287
785,11,2352,0.2052715929274498
786,21,3378,0.2052632875484585
787,5,1106,0.20519099047264225
788,12,2893,0.20514951498025283
789,22,1673,0.20509417061406154
790,13,4395,0.2050883769484973
791,7,4053,0.20504413591680615
792,12,7693,0.205028314665674
793,22,3477,0.20500237632702395
794,8,8419,0.2049543980361195
795,16,2200,0.204897432236793
796,12,693,0.204867113511433
797,13,5366,0.2048406079867586
798,8,7059,0.20483597556104255
799,11,3717,0.2047547049673194
800,12,7623,0.20472110867063906
801,16,8237,0.20461170227559064
802,1,502,0.2045786498070763
803,19,357,0.2045325054230327
804,18,6907,0.20450751891843472
805,25,7602,0.20445818175256633
806,1,812,0.20440222091784963
807,18,234,0.20438297005078337
808,13,7218,0.20437439731421536
809,7,8077,0.2043277886428879
810,2,6454,0.20418479159517994
811,20,4246,0.20417860792833178
812,9,7420,0.2041690466791097
813,23,7130,0.2041452746874156
814,19,9041,0.20410821995773243
815,24,8789,0.20410517929131536
816,25,4217,0.20409405716419754
817,24,4367,0.20408416863670872
818,24,6396,0.20406862287622318
819,5,4776,0.20401255322231374
820,22,3625,0.20398423127557783
821,7,2618,0.20397816119775142
822,6,3682,0.20397613097815512
823,21,499,0.20396254482686402
824,13,4819,0.20394983575573392
825,9,6311,0.20374286941262507
826,19,3575,0.2037381982270521
827,25,8815,0.20372563062359478
828,12,3759,0.203627959753888
829,3,3946,0.20359803334188167
830,12,3641,0.20357404125448608
831,25,4646,0.2035699605055241
832,10,3703,0.2035404145712659
833,25,6440,0.2035210344941169
834,3,4456,0.20351639195689353
835,4,8028,0.2034559925036988
836,13,5697,0.2033663117650492
837,21,714,0.20327564882577573
838,24,7603,0.20325276975033546
839,12,5220,0.2032407686191297
840,18,6217,0.20321538888147922
841,12,8729,0.2032125793428185
842,11,3990,0.20321027502897793
843,21,6247,0.2032008633956949
844,16,8935,0.20318420061682912
845,11,8085,0.2031695091570332
846,16,7462,0.2031544759577543
847,21,7244,0.20314147662317633
848,22,8251,0.2031208296068353
849,3,364,0.20311935899313985
850,6,4606,0.2030740839435318
851,17,7274,0.20307278375201207
852,25,3756,0.2030707487689095
853,22,1577,0.20306573111424206
854,6,173,0.20305992968834194
855,1,96,0.2030573344211833
856,2,3278,0.2030505944165695
857,6,47,0.20303461417178825
858,13,932,0.20301215263936645
859,7,3639,0.20299676828194427
860,22,2498,0.20298847130196637
861,15,82,0.2029802217986998
862,19,5986,0.2029565485431928
863,24,5498,0.2029444632151804
864,24,4161,0.20293157807207401
865,5,844,0.20292350410874826
866,24,943,0.2029186208088543
867,12,8938,0.20288968374942903
868,25,8197,0.2028892252150463
869,22,5364,0.20286693546280363
870,0,6151,0.20285353777767462
871,6,1278,0.20279821758600344
872,11,2726,0.20278237695956422
873,19,4210,0.20277650394556332
874,8,2878,0.20272650727999386
875,23,8265,0.20267568148040474
876,10,8362,0.20266002052706938
877,22,6696,0.20264614658801397
878,6,68,0.20264334662972167
879,9,3966,0.2026268847636045
880,13,5200,0.20257669062607167
