rank,layer,neuron,weight,abs_weight
593,5,2067,2.501250625312652,2.501250625312652
594,5,2064,-2.501250625312652,2.501250625312652
595,5,2059,-2.501250625312652,2.501250625312652
596,5,2034,2.501250625312652,2.501250625312652
597,5,2054,-2.501250625312652,2.501250625312652
598,5,2053,-2.501250625312652,2.501250625312652
599,5,2051,2.501250625312652,2.501250625312652
600,19,7743,2.501250625312652,2.501250625312652
601,19,7735,-2.501250625312652,2.501250625312652
602,19,7734,-2.501250625312652,2.501250625312652
603,19,7728,2.501250625312652,2.501250625312652
604,19,7725,2.501250625312652,2.501250625312652
605,15,2127,2.501250625312652,2.501250625312652
606,9,2754,-2.501250625312652,2.501250625312652
607,9,2752,2.501250625312652,2.501250625312652
608,15,2140,-2.501250625312652,2.501250625312652
609,15,2139,-2.501250625312652,2.501250625312652
610,15,2138,2.501250625312652,2.501250625312652
611,15,2133,2.501250625312652,2.501250625312652
612,15,2132,-2.501250625312652,2.501250625312652
613,15,2131,2.501250625312652,2.501250625312652
614,9,2758,-2.501250625312652,2.501250625312652
615,15,2120,2.501250625312652,2.501250625312652
616,15,2119,2.501250625312652,2.501250625312652
617,15,2118,-2.501250625312652,2.501250625312652
618,15,2117,-2.501250625312652,2.501250625312652
619,15,2115,-2.501250625312652,2.501250625312652
620,15,2113,2.501250625312652,2.501250625312652
621,15,2112,-2.501250625312652,2.501250625312652
622,9,2750,-2.501250625312652,2.501250625312652
623,19,7796,2.501250625312652,2.501250625312652
624,5,2032,-2.501250625312652,2.501250625312652
625,5,2031,2.501250625312652,2.501250625312652
626,5,2021,-2.501250625312652,2.501250625312652
627,5,2019,2.501250625312652,2.501250625312652
628,5,2017,2.501250625312652,2.501250625312652
629,19,7806,-2.501250625312652,2.501250625312652
630,19,7800,-2.501250625312652,2.501250625312652
631,19,7799,-2.501250625312652,2.501250625312652
632,19,7685,2.501250625312652,2.501250625312652
633,19,7794,-2.501250625312652,2.501250625312652
634,19,7791,-2.501250625312652,2.501250625312652
635,19,7787,2.501250625312652,2.501250625312652
636,19,7784,2.501250625312652,2.501250625312652
637,19,7778,-2.501250625312652,2.501250625312652
638,19,7777,-2.501250625312652,2.501250625312652
639,9,2763,2.501250625312652,2.501250625312652
640,19,7663,2.501250625312652,2.501250625312652
641,5,2124,-2.501250625312652,2.501250625312652
642,5,2121,2.501250625312652,2.501250625312652
643,5,2119,-2.501250625312652,2.501250625312652
644,5,2117,2.501250625312652,2.501250625312652
645,5,2116,-2.501250625312652,2.501250625312652
646,5,2115,-2.501250625312652,2.501250625312652
647,5,2113,-2.501250625312652,2.501250625312652
648,19,7678,-2.501250625312652,2.501250625312652
649,5,2128,-2.501250625312652,2.501250625312652
650,19,7662,2.501250625312652,2.501250625312652
651,19,7657,-2.501250625312652,2.501250625312652
652,19,7655,2.501250625312652,2.501250625312652
653,19,7652,-2.501250625312652,2.501250625312652
654,19,7649,2.501250625312652,2.501250625312652
655,19,7648,2.501250625312652,2.501250625312652
656,5,2105,-2.501250625312652,2.501250625312652
657,5,2103,2.501250625312652,2.501250625312652
658,19,7637,2.501250625312652,2.501250625312652
659,19,7598,-2.501250625312652,2.501250625312652
660,19,7597,-2.501250625312652,2.501250625312652
661,19,7596,-2.501250625312652,2.501250625312652
662,19,7587,2.501250625312652,2.501250625312652
663,19,7647,-2.501250625312652,2.501250625312652
664,19,7645,-2.501250625312652,2.501250625312652
665,19,7640,-2.501250625312652,2.501250625312652
666,19,7638,2.501250625312652,2.501250625312652
667,9,2729,-2.501250625312652,2.501250625312652
668,19,7628,2.501250625312652,2.501250625312652
669,19,7626,-2.501250625312652,2.501250625312652
670,19,7623,2.501250625312652,2.501250625312652
671,19,7620,2.501250625312652,2.501250625312652
672,19,7617,-2.501250625312652,2.501250625312652
673,5,2142,-2.501250625312652,2.501250625312652
674,5,2136,-2.501250625312652,2.501250625312652
675,5,2135,-2.501250625312652,2.501250625312652
676,5,2084,2.501250625312652,2.501250625312652
677,9,2699,-2.501250625312652,2.501250625312652
678,5,2099,2.501250625312652,2.501250625312652
679,5,2097,-2.501250625312652,2.501250625312652
680,5,2096,-2.501250625312652,2.501250625312652
681,5,2094,2.501250625312652,2.501250625312652
682,5,2091,-2.501250625312652,2.501250625312652
683,5,2087,2.501250625312652,2.501250625312652
684,5,2085,-2.501250625312652,2.501250625312652
685,9,2714,-2.501250625312652,2.501250625312652
686,5,2081,2.501250625312652,2.501250625312652
687,19,7711,2.501250625312652,2.501250625312652
688,19,7706,-2.501250625312652,2.501250625312652
689,19,7704,2.501250625312652,2.501250625312652
690,19,7699,-2.501250625312652,2.501250625312652
691,19,7698,2.501250625312652,2.501250625312652
692,19,7691,2.501250625312652,2.501250625312652
693,19,7690,-2.501250625312652,2.501250625312652
694,15,2159,-2.501250625312652,2.501250625312652
695,9,2726,2.501250625312652,2.501250625312652
696,9,2725,2.501250625312652,2.501250625312652
697,9,2724,-2.501250625312652,2.501250625312652
698,9,2723,2.501250625312652,2.501250625312652
699,9,2722,2.501250625312652,2.501250625312652
700,15,2173,2.501250625312652,2.501250625312652
701,15,2167,2.501250625312652,2.501250625312652
702,15,2161,2.501250625312652,2.501250625312652
703,9,2749,-2.501250625312652,2.501250625312652
704,15,2157,-2.501250625312652,2.501250625312652
705,15,2155,2.501250625312652,2.501250625312652
706,15,2152,-2.501250625312652,2.501250625312652
707,15,2150,-2.501250625312652,2.501250625312652
708,15,2149,2.501250625312652,2.501250625312652
709,15,2145,2.501250625312652,2.501250625312652
710,9,2718,-2.501250625312652,2.501250625312652
711,5,1893,2.501250625312652,2.501250625312652
712,5,1913,2.501250625312652,2.501250625312652
713,5,1911,2.501250625312652,2.501250625312652
714,5,1910,2.501250625312652,2.501250625312652
715,5,1908,2.501250625312652,2.501250625312652
716,5,1904,-2.501250625312652,2.501250625312652
717,5,1899,-2.501250625312652,2.501250625312652
718,5,1897,-2.501250625312652,2.501250625312652
719,5,1895,2.501250625312652,2.501250625312652
720,5,1915,-2.501250625312652,2.501250625312652
721,19,7927,-2.501250625312652,2.501250625312652
722,19,7923,-2.501250625312652,2.501250625312652
723,19,7921,2.501250625312652,2.501250625312652
724,19,7919,-2.501250625312652,2.501250625312652
725,19,7914,2.501250625312652,2.501250625312652
726,19,7905,2.501250625312652,2.501250625312652
727,5,1886,-2.501250625312652,2.501250625312652
728,5,1885,2.501250625312652,2.501250625312652
729,19,7895,2.501250625312652,2.501250625312652
730,5,1942,-2.501250625312652,2.501250625312652
731,5,1941,2.501250625312652,2.501250625312652
732,5,1937,-2.501250625312652,2.501250625312652
733,5,1935,-2.501250625312652,2.501250625312652
734,5,1932,2.501250625312652,2.501250625312652
735,5,1928,-2.501250625312652,2.501250625312652
736,5,1927,-2.501250625312652,2.501250625312652
737,5,1925,-2.501250625312652,2.501250625312652
738,5,1883,-2.501250625312652,2.501250625312652
739,19,7894,2.501250625312652,2.501250625312652
740,19,7891,-2.501250625312652,2.501250625312652
741,19,7890,2.501250625312652,2.501250625312652
742,19,7888,-2.501250625312652,2.501250625312652
743,19,7885,-2.501250625312652,2.501250625312652
744,19,7882,2.501250625312652,2.501250625312652
745,19,7875,-2.501250625312652,2.501250625312652
746,5,1919,-2.501250625312652,2.501250625312652
747,9,2809,2.501250625312652,2.501250625312652
748,15,2062,-2.501250625312652,2.501250625312652
749,15,2060,-2.501250625312652,2.501250625312652
750,15,2058,-2.501250625312652,2.501250625312652
751,15,2055,2.501250625312652,2.501250625312652
752,15,2051,-2.501250625312652,2.501250625312652
753,15,2049,2.501250625312652,2.501250625312652
754,15,2048,-2.501250625312652,2.501250625312652
755,9,2815,-2.501250625312652,2.501250625312652
756,15,2066,-2.501250625312652,2.501250625312652
757,9,2808,2.501250625312652,2.501250625312652
758,9,2806,-2.501250625312652,2.501250625312652
759,9,2804,2.501250625312652,2.501250625312652
760,5,1858,2.501250625312652,2.501250625312652
761,19,7965,2.501250625312652,2.501250625312652
762,19,7964,-2.501250625312652,2.501250625312652
763,19,7952,-2.501250625312652,2.501250625312652
764,19,7944,-2.501250625312652,2.501250625312652
765,9,2817,2.501250625312652,2.501250625312652
766,5,1878,-2.501250625312652,2.501250625312652
767,5,1875,-2.501250625312652,2.501250625312652
768,5,1874,-2.501250625312652,2.501250625312652
769,5,1867,2.501250625312652,2.501250625312652
770,5,1865,-2.501250625312652,2.501250625312652
771,5,1864,-2.501250625312652,2.501250625312652
772,9,2822,2.501250625312652,2.501250625312652
773,9,2821,2.501250625312652,2.501250625312652
774,5,1944,-2.501250625312652,2.501250625312652
775,9,2816,-2.501250625312652,2.501250625312652
776,15,2079,2.501250625312652,2.501250625312652
777,15,2078,-2.501250625312652,2.501250625312652
778,15,2077,2.501250625312652,2.501250625312652
779,15,2075,2.501250625312652,2.501250625312652
780,15,2069,-2.501250625312652,2.501250625312652
781,15,2068,2.501250625312652,2.501250625312652
782,19,7817,2.501250625312652,2.501250625312652
783,5,1986,2.501250625312652,2.501250625312652
784,19,7838,2.501250625312652,2.501250625312652
785,19,7834,2.501250625312652,2.501250625312652
786,19,7826,-2.501250625312652,2.501250625312652
787,19,7825,2.501250625312652,2.501250625312652
788,19,7821,-2.501250625312652,2.501250625312652
789,19,7820,-2.501250625312652,2.501250625312652
790,19,7818,2.501250625312652,2.501250625312652
791,5,1988,2.501250625312652,2.501250625312652
792,19,7812,2.501250625312652,2.501250625312652
793,5,1981,2.501250625312652,2.501250625312652
794,5,1979,2.501250625312652,2.501250625312652
795,5,1975,2.501250625312652,2.501250625312652
796,5,1971,2.501250625312652,2.501250625312652
797,5,1967,-2.501250625312652,2.501250625312652
798,5,1966,2.501250625312652,2.501250625312652
799,5,1961,-2.501250625312652,2.501250625312652
800,9,2732,2.501250625312652,2.501250625312652
801,9,2746,2.501250625312652,2.501250625312652
802,9,2744,2.501250625312652,2.501250625312652
803,9,2742,-2.501250625312652,2.501250625312652
804,9,2739,-2.501250625312652,2.501250625312652
805,9,2738,-2.501250625312652,2.501250625312652
806,9,2736,2.501250625312652,2.501250625312652
807,9,2734,-2.501250625312652,2.501250625312652
808,9,2733,-2.501250625312652,2.501250625312652
809,5,1959,-2.501250625312652,2.501250625312652
810,5,2010,-2.501250625312652,2.501250625312652
811,5,2004,2.501250625312652,2.501250625312652
812,5,2003,2.501250625312652,2.501250625312652
813,5,1997,2.501250625312652,2.501250625312652
814,5,1996,-2.501250625312652,2.501250625312652
815,5,1995,-2.501250625312652,2.501250625312652
816,5,1993,2.501250625312652,2.501250625312652
817,5,1990,2.501250625312652,2.501250625312652
818,15,2088,2.501250625312652,2.501250625312652
819,9,2793,-2.501250625312652,2.501250625312652
820,9,2792,-2.501250625312652,2.501250625312652
821,9,2784,2.501250625312652,2.501250625312652
822,15,2104,-2.501250625312652,2.501250625312652
823,15,2101,-2.501250625312652,2.501250625312652
824,15,2098,2.501250625312652,2.501250625312652
825,15,2097,2.501250625312652,2.501250625312652
826,15,2094,2.501250625312652,2.501250625312652
827,9,2796,-2.501250625312652,2.501250625312652
828,15,2087,2.501250625312652,2.501250625312652
829,15,2086,2.501250625312652,2.501250625312652
830,15,2084,2.501250625312652,2.501250625312652
831,15,2081,2.501250625312652,2.501250625312652
832,9,2781,2.501250625312652,2.501250625312652
833,9,2780,-2.501250625312652,2.501250625312652
834,9,2778,-2.501250625312652,2.501250625312652
835,9,2769,2.501250625312652,2.501250625312652
836,19,7847,-2.501250625312652,2.501250625312652
837,5,1958,2.501250625312652,2.501250625312652
838,19,7871,2.501250625312652,2.501250625312652
839,19,7864,-2.501250625312652,2.501250625312652
840,19,7862,2.501250625312652,2.501250625312652
841,19,7861,-2.501250625312652,2.501250625312652
842,19,7857,2.501250625312652,2.501250625312652
843,19,7852,2.501250625312652,2.501250625312652
844,19,7851,2.501250625312652,2.501250625312652
845,19,7600,-2.501250625312652,2.501250625312652
846,19,7846,2.501250625312652,2.501250625312652
847,19,7844,-2.501250625312652,2.501250625312652
848,19,7843,-2.501250625312652,2.501250625312652
849,19,7842,2.501250625312652,2.501250625312652
850,5,1946,2.501250625312652,2.501250625312652
851,9,2800,-2.501250625312652,2.501250625312652
852,9,2797,-2.501250625312652,2.501250625312652
853,19,7386,2.501250625312652,2.501250625312652
854,5,2363,-2.501250625312652,2.501250625312652
855,5,2359,-2.501250625312652,2.501250625312652
856,5,2346,-2.501250625312652,2.501250625312652
857,5,2345,-2.501250625312652,2.501250625312652
858,5,2338,2.501250625312652,2.501250625312652
859,5,2337,2.501250625312652,2.501250625312652
860,19,7388,2.501250625312652,2.501250625312652
861,19,7387,-2.501250625312652,2.501250625312652
862,5,2365,2.501250625312652,2.501250625312652
863,19,7385,-2.501250625312652,2.501250625312652
864,19,7383,2.501250625312652,2.501250625312652
865,19,7381,-2.501250625312652,2.501250625312652
866,19,7376,-2.501250625312652,2.501250625312652
867,19,7375,-2.501250625312652,2.501250625312652
868,19,7371,-2.501250625312652,2.501250625312652
869,19,7368,-2.501250625312652,2.501250625312652
870,19,7367,-2.501250625312652,2.501250625312652
871,19,7344,-2.501250625312652,2.501250625312652
872,19,7315,2.501250625312652,2.501250625312652
873,19,7314,2.501250625312652,2.501250625312652
874,19,7310,2.501250625312652,2.501250625312652
875,19,7306,-2.501250625312652,2.501250625312652
876,19,7302,-2.501250625312652,2.501250625312652
877,19,7301,-2.501250625312652,2.501250625312652
878,19,7359,2.501250625312652,2.501250625312652
879,19,7353,-2.501250625312652,2.501250625312652
880,19,7366,2.501250625312652,2.501250625312652
881,19,7341,2.501250625312652,2.501250625312652
882,19,7340,-2.501250625312652,2.501250625312652
883,19,7338,-2.501250625312652,2.501250625312652
884,19,7333,-2.501250625312652,2.501250625312652
885,19,7331,2.501250625312652,2.501250625312652
886,19,7330,2.501250625312652,2.501250625312652
887,19,7328,-2.501250625312652,2.501250625312652
888,5,2367,-2.501250625312652,2.501250625312652
889,9,2645,-2.501250625312652,2.501250625312652
890,19,7417,2.501250625312652,2.501250625312652
891,19,7408,2.501250625312652,2.501250625312652
892,19,7407,-2.501250625312652,2.501250625312652
893,19,7398,2.501250625312652,2.501250625312652
894,19,7394,2.501250625312652,2.501250625312652
895,19,7392,2.501250625312652,2.501250625312652
896,5,2303,2.501250625312652,2.501250625312652
897,5,2301,2.501250625312652,2.501250625312652
898,19,7420,-2.501250625312652,2.501250625312652
899,9,2639,2.501250625312652,2.501250625312652
900,9,2636,2.501250625312652,2.501250625312652
901,9,2635,-2.501250625312652,2.501250625312652
902,9,2631,2.501250625312652,2.501250625312652
903,9,2630,-2.501250625312652,2.501250625312652
904,9,2629,-2.501250625312652,2.501250625312652
905,9,2626,2.501250625312652,2.501250625312652
906,15,2294,2.501250625312652,2.501250625312652
907,5,2326,-2.501250625312652,2.501250625312652
908,19,7363,-2.501250625312652,2.501250625312652
909,19,7360,-2.501250625312652,2.501250625312652
910,5,2335,-2.501250625312652,2.501250625312652
911,5,2334,-2.501250625312652,2.501250625312652
912,5,2333,-2.501250625312652,2.501250625312652
913,5,2329,2.501250625312652,2.501250625312652
914,5,2328,-2.501250625312652,2.501250625312652
915,5,2327,2.501250625312652,2.501250625312652
916,19,7319,-2.501250625312652,2.501250625312652
917,5,2325,-2.501250625312652,2.501250625312652
918,5,2324,-2.501250625312652,2.501250625312652
919,5,2315,2.501250625312652,2.501250625312652
920,5,2308,-2.501250625312652,2.501250625312652
921,5,2307,-2.501250625312652,2.501250625312652
922,5,2304,2.501250625312652,2.501250625312652
923,19,7423,2.501250625312652,2.501250625312652
924,9,2554,2.501250625312652,2.501250625312652
925,15,2349,2.501250625312652,2.501250625312652
926,15,2343,-2.501250625312652,2.501250625312652
927,15,2340,2.501250625312652,2.501250625312652
928,15,2337,-2.501250625312652,2.501250625312652
929,15,2397,-2.501250625312652,2.501250625312652
930,15,2373,-2.501250625312652,2.501250625312652
931,15,2368,2.501250625312652,2.501250625312652
932,9,2558,2.501250625312652,2.501250625312652
933,15,2353,-2.501250625312652,2.501250625312652
934,19,7294,2.501250625312652,2.501250625312652
935,19,7293,-2.501250625312652,2.501250625312652
936,19,7292,2.501250625312652,2.501250625312652
937,19,7291,2.501250625312652,2.501250625312652
938,19,7290,2.501250625312652,2.501250625312652
939,19,7288,-2.501250625312652,2.501250625312652
940,19,7286,-2.501250625312652,2.501250625312652
941,19,7284,2.501250625312652,2.501250625312652
942,5,2403,-2.501250625312652,2.501250625312652
943,5,2422,2.501250625312652,2.501250625312652
944,5,2420,2.501250625312652,2.501250625312652
945,5,2416,-2.501250625312652,2.501250625312652
946,5,2414,2.501250625312652,2.501250625312652
947,5,2413,2.501250625312652,2.501250625312652
948,5,2411,-2.501250625312652,2.501250625312652
949,5,2410,2.501250625312652,2.501250625312652
950,5,2404,-2.501250625312652,2.501250625312652
951,19,7281,2.501250625312652,2.501250625312652
952,9,2568,2.501250625312652,2.501250625312652
953,9,2567,-2.501250625312652,2.501250625312652
954,9,2564,2.501250625312652,2.501250625312652
955,9,2560,2.501250625312652,2.501250625312652
956,15,2365,2.501250625312652,2.501250625312652
957,15,2362,-2.501250625312652,2.501250625312652
958,15,2361,2.501250625312652,2.501250625312652
959,15,2357,-2.501250625312652,2.501250625312652
960,9,2584,-2.501250625312652,2.501250625312652
961,15,2324,-2.501250625312652,2.501250625312652
962,15,2323,2.501250625312652,2.501250625312652
963,15,2321,-2.501250625312652,2.501250625312652
964,15,2309,2.501250625312652,2.501250625312652
965,15,2308,-2.501250625312652,2.501250625312652
966,15,2306,-2.501250625312652,2.501250625312652
967,15,2304,2.501250625312652,2.501250625312652
968,9,2587,-2.501250625312652,2.501250625312652
969,15,2327,-2.501250625312652,2.501250625312652
970,9,2580,-2.501250625312652,2.501250625312652
971,9,2575,2.501250625312652,2.501250625312652
972,9,2572,2.501250625312652,2.501250625312652
973,9,2571,2.501250625312652,2.501250625312652
974,5,2371,-2.501250625312652,2.501250625312652
975,19,7323,2.501250625312652,2.501250625312652
976,19,7322,2.501250625312652,2.501250625312652
977,19,7321,2.501250625312652,2.501250625312652
978,5,2389,-2.501250625312652,2.501250625312652
979,19,7279,-2.501250625312652,2.501250625312652
980,19,7278,2.501250625312652,2.501250625312652
981,19,7276,2.501250625312652,2.501250625312652
982,19,7275,2.501250625312652,2.501250625312652
983,19,7268,2.501250625312652,2.501250625312652
984,5,2398,-2.501250625312652,2.501250625312652
985,5,2395,2.501250625312652,2.501250625312652
986,5,2390,2.501250625312652,2.501250625312652
987,15,2293,-2.501250625312652,2.501250625312652
988,5,2388,2.501250625312652,2.501250625312652
989,5,2386,-2.501250625312652,2.501250625312652
990,5,2382,-2.501250625312652,2.501250625312652
991,5,2379,2.501250625312652,2.501250625312652
992,9,2607,2.501250625312652,2.501250625312652
993,9,2595,-2.501250625312652,2.501250625312652
994,15,2330,2.501250625312652,2.501250625312652
995,19,7577,-2.501250625312652,2.501250625312652
996,5,2207,-2.501250625312652,2.501250625312652
997,5,2203,-2.501250625312652,2.501250625312652
998,5,2200,-2.501250625312652,2.501250625312652
999,5,2199,2.501250625312652,2.501250625312652
1000,5,2187,-2.501250625312652,2.501250625312652
